Suburb_0,Suburb_1,Suburb_2,Suburb_3,Suburb_4,Suburb_5,Suburb_6,Suburb_7,Suburb_8,Rooms,Price,SellerG_0,SellerG_1,SellerG_2,SellerG_3,SellerG_4,SellerG_5,SellerG_6,SellerG_7,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,CouncilArea_0,CouncilArea_1,CouncilArea_2,CouncilArea_3,CouncilArea_4,Lattitude,Longtitude,Propertycount,BuildingAge,Year_Sold,Month_Sold,Day_Sold,DayOfWeek_Sold,Type_h,Type_t,Type_u,Regionname_Eastern Metropolitan,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan
0,1,1,0,1,1,1,0,0,3,541000.0,0,0,1,0,1,0,1,1,18.4,3.0,1.0,2.0,623.0,125.0,1,1,0,1,0,-37.87386,144.69317,13830.0,48.0,2017,7,15,5,1,0,0,0,0,0,0,0,0,1
0,0,1,1,0,0,0,1,0,5,2200000.0,0,0,0,1,0,1,1,0,11.2,5.0,3.0,2.0,735.0,235.0,0,0,1,1,1,-37.8175,145.0987,5457.0,98.0,2016,3,9,2,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,1,0,1,3,905000.0,0,0,0,0,0,1,1,1,9.7,3.0,1.0,2.0,281.0,150.0,0,0,1,1,1,-37.8013,145.0652,5682.0,23.0,2016,10,12,2,1,0,0,0,0,0,0,0,1,0
0,1,1,1,0,1,0,0,1,3,620000.0,0,0,0,1,0,0,1,1,15.5,3.0,1.0,2.0,466.0,107.0,0,0,1,0,1,-37.87019,144.7843,7630.0,43.0,2017,7,22,5,1,0,0,0,0,0,0,0,0,1
0,0,1,0,1,0,0,0,1,3,800000.0,0,0,0,0,1,0,1,0,9.9,3.0,1.0,2.0,506.0,125.0,0,1,1,0,1,-37.7187,144.9433,7485.0,48.0,2017,5,13,5,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,1,0,1,3,1120000.0,0,0,1,0,1,1,1,1,5.2,3.0,1.0,1.0,322.0,107.0,0,1,1,0,1,-37.75887,144.97326,11918.0,98.0,2017,7,22,5,1,0,0,0,0,1,0,0,0,0
0,0,1,1,0,1,0,0,1,5,1410000.0,0,0,0,1,1,1,1,1,8.0,5.0,2.0,2.0,195.0,260.0,0,0,1,0,1,-37.8643,144.8935,6380.0,48.0,2016,10,12,2,1,0,0,0,0,0,0,0,0,1
0,1,1,1,1,0,1,0,1,4,920000.0,1,0,0,0,1,0,0,1,18.0,4.0,3.0,2.0,1503.0,209.0,1,1,0,0,0,-37.70697,145.14105,2346.0,38.0,2017,7,29,5,1,0,0,1,0,0,0,0,0,0
0,1,1,0,0,1,0,1,0,4,1260000.0,0,0,0,1,0,0,1,0,17.2,4.0,2.0,3.0,682.0,166.0,0,1,1,0,1,-37.84454,145.18881000000005,4181.0,45.0,2017,9,23,5,1,0,0,1,0,0,0,0,0,0
0,0,0,1,1,1,0,1,1,3,545000.0,0,0,0,0,1,0,1,0,15.0,3.0,2.0,2.0,570.0,163.0,1,0,0,1,0,-37.7367,144.8246,1202.0,38.0,2016,7,16,5,1,0,0,0,0,0,0,0,0,1
0,0,1,1,0,0,0,0,0,3,808000.0,0,0,0,1,1,1,1,1,13.3,3.0,1.0,2.0,692.0,125.0,1,0,0,1,0,-37.771,144.8428,4217.0,48.0,2016,10,12,2,1,0,0,0,0,0,0,0,0,1
0,0,1,1,0,0,1,0,1,1,345000.0,0,0,1,0,1,1,1,0,4.6,1.0,1.0,1.0,0.0,125.0,0,0,1,1,0,-37.8501,145.0199,7217.0,48.0,2016,10,9,6,0,0,1,0,0,0,0,0,1,0
0,1,0,1,0,1,1,1,0,4,745000.0,0,1,0,0,0,1,0,1,25.2,4.0,2.0,1.0,624.0,159.0,1,0,1,1,1,-37.9887,145.16158,8459.0,49.0,2017,3,6,0,1,0,0,0,0,0,0,1,0,0
0,0,0,1,0,1,1,0,1,2,1210000.0,0,0,0,0,0,0,1,0,3.5,2.0,1.0,1.0,223.0,118.0,0,0,0,0,1,-37.7829,144.9782,6244.0,133.0,2016,10,15,5,1,0,0,0,0,1,0,0,0,0
0,0,0,1,0,1,1,0,1,1,899000.0,0,0,0,0,0,0,1,1,3.5,2.0,1.0,0.0,153.0,125.0,0,0,0,0,1,-37.7851,144.9784,6244.0,48.0,2016,5,22,6,1,0,0,0,0,1,0,0,0,0
0,0,1,0,0,1,0,1,1,5,1215000.0,0,0,0,0,0,0,1,0,10.4,5.0,2.0,2.0,647.0,125.0,0,1,1,0,1,-37.74269,144.88607,2291.0,48.0,2017,3,9,3,1,0,0,0,0,0,0,0,0,1
0,0,1,1,0,0,0,0,0,3,490000.0,0,1,0,1,0,0,0,0,13.3,3.0,1.0,1.0,546.0,145.0,1,0,0,1,0,-37.7676,144.8307,4217.0,58.0,2017,4,29,5,1,0,0,0,0,0,0,0,0,1
0,0,0,1,0,1,1,1,0,3,1130000.0,0,0,0,0,0,0,1,0,4.4,3.0,1.0,0.0,294.0,140.0,0,0,0,1,0,-37.7856,144.9292,3593.0,118.0,2016,8,10,2,1,0,0,0,0,1,0,0,0,0
0,1,0,0,0,0,1,1,1,3,790000.0,0,0,0,1,1,1,0,0,6.2,3.0,2.0,2.0,334.0,129.0,0,0,1,0,1,-37.83137,144.86731,984.0,15.0,2017,3,6,0,1,0,0,0,0,0,0,0,0,1
0,0,1,0,0,1,0,1,0,3,1262000.0,0,0,1,0,0,1,0,0,6.2,3.0,2.0,2.0,343.0,110.0,0,1,1,0,1,-37.84461,144.87515,5498.0,38.0,2017,9,16,5,1,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,1,0,0,2,450000.0,0,0,0,0,0,0,0,1,1.6,2.0,1.0,1.0,0.0,125.0,0,0,0,0,1,-37.7988,144.9912,4553.0,48.0,2016,5,28,5,0,0,1,0,0,1,0,0,0,0
0,1,0,1,1,0,0,0,0,3,685000.0,0,0,1,1,0,1,0,0,16.3,3.0,1.0,1.0,548.0,125.0,0,1,1,0,1,-37.66649,145.0125,8279.0,48.0,2017,9,9,5,1,0,0,0,0,1,0,0,0,0
0,1,0,0,1,1,1,0,1,4,1071500.0,1,1,0,0,0,1,0,1,24.7,4.0,1.0,1.0,951.0,125.0,1,0,1,1,1,-37.98121,145.21643999999995,10894.0,48.0,2017,6,17,5,1,0,0,0,0,0,0,1,0,0
0,1,0,1,0,1,0,0,1,2,832000.0,0,0,0,1,0,1,0,1,16.0,2.0,1.0,1.0,254.0,125.0,0,1,1,0,1,-37.95188,145.05369,4794.0,48.0,2017,3,9,3,1,0,0,0,0,0,0,0,1,0
0,0,1,0,1,0,1,0,0,2,610000.0,0,0,0,1,0,0,1,0,8.8,2.0,1.0,1.0,126.0,79.0,0,0,1,0,0,-37.7523,145.0091,14577.0,48.0,2016,8,28,6,0,0,1,0,0,1,0,0,0,0
0,0,1,0,0,1,1,1,0,3,821000.0,0,0,1,1,0,1,0,0,11.2,3.0,1.0,1.0,656.0,125.0,0,1,1,0,1,-37.71467,144.92304,2651.0,48.0,2017,6,24,5,1,0,0,0,0,1,0,0,0,0
0,0,1,0,1,0,1,0,1,2,416000.0,0,0,1,0,1,0,1,1,11.2,2.0,1.0,1.0,159.0,70.0,0,0,1,0,0,-37.7059,145.0115,21650.0,18.0,2016,10,9,6,0,1,0,0,0,1,0,0,0,0
0,0,0,0,0,1,1,1,0,2,685000.0,0,0,0,0,0,0,1,1,9.2,2.0,1.0,1.0,177.0,85.0,0,0,1,1,1,-37.7935,145.0679,7809.0,43.0,2016,5,22,6,1,0,0,0,0,0,0,0,1,0
0,0,1,0,0,1,1,0,1,3,1715000.0,0,1,0,1,0,1,0,1,5.5,3.0,1.0,1.0,407.0,143.0,0,0,1,0,0,-37.7799,144.9937,11364.0,118.0,2016,11,19,5,1,0,0,0,0,1,0,0,0,0
0,1,0,1,1,1,1,1,1,4,1915000.0,0,0,0,1,0,1,0,1,15.2,4.0,2.0,2.0,563.0,220.0,0,1,1,0,1,-37.95893,145.0128,4497.0,108.0,2017,9,16,5,1,0,0,0,0,0,0,0,1,0
0,0,1,0,0,0,0,1,1,3,1500000.0,0,0,0,0,1,0,0,1,11.2,3.0,1.0,1.0,693.0,125.0,0,0,1,1,0,-37.884,145.0713,8801.0,48.0,2016,7,11,0,1,0,0,0,0,0,0,0,1,0
0,0,1,1,1,0,0,0,0,2,771000.0,0,0,0,0,0,0,1,0,4.5,2.0,2.0,2.0,0.0,125.0,0,1,1,0,1,-37.7736,144.9725,5533.0,48.0,2016,5,28,5,0,1,0,0,0,1,0,0,0,0
0,0,0,1,1,0,0,0,1,2,605000.0,0,0,1,1,1,0,1,1,11.2,2.0,1.0,6.0,589.0,125.0,0,1,1,0,1,-37.69708,144.92967,8870.0,48.0,2017,9,16,5,1,0,0,0,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,4,660000.0,0,1,0,1,0,0,0,0,13.9,4.0,1.0,1.0,697.0,125.0,1,0,0,1,0,-37.7795,144.8196,2185.0,48.0,2017,2,25,5,1,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,1,0,0,3,847000.0,0,0,0,0,0,0,1,0,8.7,3.0,2.0,2.0,222.0,200.0,0,1,0,1,1,-37.7697,144.878,4918.0,16.0,2016,12,11,6,1,0,0,0,0,0,0,0,0,1
0,1,0,0,1,1,0,1,1,4,590000.0,0,1,0,1,0,0,0,1,20.6,4.0,2.0,2.0,512.0,200.71,1,0,0,1,1,-37.58505,144.93591999999995,15510.0,11.0,2017,7,29,5,1,0,0,0,0,1,0,0,0,0
0,0,1,1,1,0,0,1,1,4,2705000.0,0,0,0,0,0,0,1,1,1.8,4.0,2.0,2.0,0.0,125.0,1,0,0,0,0,-37.8012,144.9689,6786.0,48.0,2017,2,25,5,1,0,0,0,0,1,0,0,0,0
0,0,1,0,1,0,1,0,0,3,980000.0,0,0,0,0,0,0,1,0,8.4,3.0,1.0,5.0,581.0,125.0,0,0,1,0,0,-37.74118,145.01202,14577.0,48.0,2017,12,8,4,1,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0,0,0,1,2,927000.0,0,0,1,1,0,1,1,0,9.2,2.0,1.0,4.0,524.0,139.0,0,1,0,1,1,-37.779,144.8832,3873.0,48.0,2016,4,2,5,1,0,0,0,0,0,0,0,0,1
0,1,1,0,1,0,1,1,1,4,1040000.0,0,0,0,1,0,1,0,1,16.7,4.0,2.0,2.0,735.0,130.0,0,1,0,0,0,-37.92374,145.13222,5837.0,48.0,2017,5,27,5,1,0,0,0,0,0,0,1,0,0
0,0,0,0,1,1,1,0,1,5,1665000.0,0,0,1,0,1,1,0,0,8.9,5.0,2.0,2.0,593.0,125.0,0,1,0,0,1,-37.8849,145.0341,2379.0,48.0,2016,3,12,5,1,0,0,0,0,0,0,0,1,0
0,0,0,1,1,0,1,0,0,3,1660000.0,0,0,0,1,0,1,0,1,13.8,3.0,2.0,2.0,478.0,125.0,0,1,1,0,0,-37.93297000000001,144.99771,5454.0,48.0,2017,7,15,5,0,1,0,0,0,0,0,0,1,0
0,0,1,1,0,0,1,0,1,2,517500.0,0,0,0,1,0,0,1,1,4.6,2.0,1.0,1.0,0.0,125.0,0,0,1,1,0,-37.8424,145.0184,7217.0,48.0,2017,4,3,0,0,0,1,0,0,0,0,0,1,0
0,0,0,1,1,1,1,1,0,3,1500000.0,0,0,0,0,1,0,0,1,5.6,3.0,1.0,2.0,857.0,130.0,0,0,1,1,1,-37.7981,145.0423,10331.0,77.0,2016,11,27,6,1,0,0,0,0,0,0,0,1,0
0,0,0,0,1,1,1,0,0,2,605000.0,0,0,1,0,1,1,1,0,11.4,2.0,1.0,1.0,0.0,70.0,0,1,0,0,1,-37.8956,145.0613,7822.0,45.0,2016,11,27,6,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,0,1,1,0,3,623000.0,0,0,0,1,1,1,1,1,11.1,3.0,1.0,3.0,540.0,125.0,0,0,1,0,1,-37.8267,144.8368,5132.0,48.0,2016,4,6,2,1,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,1,0,2,960000.0,0,0,1,0,1,1,1,0,6.7,2.0,1.0,3.0,398.0,125.0,0,1,1,0,1,-37.74966,144.9682,11204.0,48.0,2017,3,6,0,1,0,0,0,0,1,0,0,0,0
0,1,1,0,0,1,1,0,1,3,453000.0,0,1,0,1,0,0,0,1,14.7,3.0,1.0,3.0,575.0,125.0,1,1,0,1,0,-37.87628,144.66481000000005,16166.0,48.0,2017,7,15,5,1,0,0,0,0,0,0,0,0,1
0,0,1,0,1,0,1,1,0,2,696000.0,0,0,0,0,0,0,1,1,2.6,2.0,2.0,1.0,0.0,68.0,0,0,0,0,1,-37.822,145.0104,14949.0,10.0,2016,6,27,0,0,0,1,0,0,1,0,0,0,0
0,0,1,1,1,0,1,1,0,2,515000.0,0,0,1,1,0,0,0,1,13.1,2.0,1.0,2.0,177.0,84.0,0,1,1,0,1,-37.70982,144.96397,5070.0,5.0,2017,3,9,3,0,1,0,0,0,1,0,0,0,0
0,0,1,0,1,0,1,0,0,2,780000.0,0,0,0,0,0,0,1,0,8.8,2.0,1.0,1.0,310.0,72.0,0,0,1,0,0,-37.7455,144.9954,14577.0,68.0,2016,11,19,5,1,0,0,0,0,1,0,0,0,0
0,0,0,1,0,1,1,1,1,1,305000.0,0,0,1,0,0,0,1,1,6.4,1.0,1.0,1.0,59.0,70.0,0,1,0,1,1,-37.7903,144.8899,7570.0,53.0,2016,9,17,5,0,0,1,0,0,0,0,0,0,1
0,0,1,0,0,1,1,0,1,3,990000.0,0,0,0,0,1,1,0,0,5.5,2.0,1.0,2.0,497.0,125.0,0,0,1,0,0,-37.7739,145.0114,11364.0,48.0,2016,10,9,6,1,0,0,0,0,1,0,0,0,0
0,0,1,0,1,0,1,0,0,4,930000.0,0,0,0,0,0,0,1,0,8.8,4.0,2.0,2.0,544.0,125.0,0,0,1,0,0,-37.7314,145.0113,14577.0,48.0,2016,9,17,5,1,0,0,0,0,1,0,0,0,0
0,0,1,0,1,1,0,1,0,2,850000.0,0,0,0,0,0,1,1,1,3.3,2.0,2.0,2.0,0.0,86.0,0,0,1,1,0,-37.8411,144.9944,14887.0,4.0,2016,3,12,5,0,0,1,0,0,0,0,0,1,0
0,0,1,0,0,1,1,0,0,3,1285000.0,0,1,0,1,0,1,0,0,1.8,3.0,1.0,1.0,170.0,147.0,1,0,0,0,0,-37.79074,144.94324,6821.0,28.0,2017,5,27,5,1,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,1,1,1,2,645000.0,0,0,0,0,1,0,0,1,6.3,3.0,1.0,1.0,0.0,125.0,0,0,1,1,0,-37.8596,145.0198,4836.0,58.0,2016,8,10,2,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0,1,1,1,0,3,1017500.0,0,0,0,0,0,0,1,1,3.4,3.0,2.0,2.0,459.0,153.0,0,1,1,0,1,-37.78273,144.92358000000004,3593.0,15.0,2017,8,19,5,0,1,0,0,0,1,0,0,0,0
0,1,0,1,0,1,0,1,1,3,990000.0,0,0,0,0,1,1,0,0,12.3,3.0,1.0,2.0,628.0,125.0,0,1,0,0,0,-37.90904000000001,145.10903000000005,768.0,53.0,2017,7,29,5,1,0,0,0,0,0,0,0,1,0
0,0,1,1,1,0,1,1,0,3,631000.0,0,0,0,1,0,0,1,1,12.4,3.0,2.0,2.0,297.0,133.0,0,1,1,0,1,-37.6994,144.9686,5070.0,6.0,2016,9,24,5,1,0,0,0,0,1,0,0,0,0
0,0,0,1,1,0,1,1,0,3,1485000.0,0,0,0,0,1,0,0,1,5.3,3.0,2.0,2.0,0.0,139.0,0,0,1,1,1,-37.82452,145.02204,11308.0,43.0,2017,12,8,4,1,0,0,0,0,0,0,0,1,0
0,1,0,1,0,1,0,0,0,3,600000.0,0,1,1,0,1,1,1,0,16.1,3.0,2.0,1.0,152.0,125.0,0,1,1,0,1,-37.68587,145.11508999999995,8524.0,48.0,2017,8,26,5,1,0,0,0,0,1,0,0,0,0
0,0,1,0,1,1,0,0,1,3,1750000.0,0,0,0,0,0,1,0,0,1.9,3.0,3.0,2.0,100.0,125.0,0,0,0,1,1,-37.83453,144.95782,5943.0,48.0,2017,12,8,4,0,1,0,0,0,0,0,0,1,0
0,0,1,1,0,0,1,0,1,1,552000.0,0,0,0,0,0,0,1,0,4.6,1.0,1.0,1.0,0.0,125.0,0,0,1,1,0,-37.8428,145.0081,7217.0,48.0,2017,8,4,4,0,0,1,0,0,0,0,0,1,0
0,0,1,0,1,0,1,0,1,3,400000.0,0,0,1,0,1,0,1,1,11.2,3.0,1.0,1.0,172.0,97.0,0,0,1,0,0,-37.7092,145.0274,21650.0,48.0,2016,8,13,5,0,0,1,0,0,1,0,0,0,0
0,0,1,0,0,1,0,0,1,4,1289000.0,0,0,0,1,0,1,1,0,14.3,4.0,2.0,1.0,532.0,125.0,1,0,0,0,1,-37.93686,145.03966,2555.0,48.0,2017,6,17,5,1,0,0,0,0,0,0,0,1,0
0,0,0,1,1,0,1,1,0,1,455000.0,0,0,0,0,0,0,1,1,5.3,1.0,1.0,1.0,0.0,49.0,0,0,1,1,1,-37.81823,145.03972,11308.0,58.0,2017,8,7,0,0,0,1,0,0,0,0,0,1,0
0,0,0,1,1,0,0,1,1,3,627000.0,0,0,1,1,0,1,0,0,11.2,3.0,2.0,2.0,0.0,139.0,0,1,1,0,1,-37.70903,144.93995,2606.0,5.0,2017,3,6,0,0,1,0,0,0,1,0,0,0,0
0,0,0,1,1,1,1,0,1,2,1211000.0,0,0,0,0,0,0,1,0,4.2,2.0,1.0,1.0,183.0,125.0,1,0,0,0,0,-37.7959,144.9342,5263.0,48.0,2016,11,27,6,1,0,0,0,0,1,0,0,0,0
0,1,0,1,1,1,1,0,0,2,937000.0,1,1,0,1,0,0,0,0,21.3,2.0,2.0,2.0,736.0,116.0,0,1,1,0,1,-37.80401,145.25225,4407.0,58.0,2017,8,26,5,1,0,0,1,0,0,0,0,0,0
0,0,0,1,1,1,0,1,0,3,1075000.0,0,0,0,0,1,1,0,0,7.9,3.0,1.0,2.0,677.0,125.0,0,1,1,1,1,-37.7616,145.0322,5549.0,68.0,2016,5,14,5,1,0,0,1,0,0,0,0,0,0
0,0,1,0,1,1,0,1,0,2,800000.0,0,0,0,0,1,0,0,0,3.3,2.0,2.0,2.0,0.0,125.0,0,0,1,1,0,-37.8361,144.9966,14887.0,18.0,2017,6,5,0,0,0,1,0,0,0,0,0,1,0
0,0,1,0,1,1,0,1,0,3,805000.0,0,0,0,0,0,1,1,1,3.3,3.0,2.0,3.0,6111.0,125.0,1,0,0,0,0,-37.8453,144.9849,14887.0,48.0,2016,9,17,5,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0,0,1,0,1,4,1400000.0,0,0,0,0,1,1,0,0,13.9,4.0,2.0,2.0,664.0,150.0,0,1,1,1,0,-37.7895,145.1116,9028.0,38.0,2017,8,4,4,1,0,0,1,0,0,0,0,0,0
0,0,1,0,1,1,1,0,1,2,475000.0,0,0,0,1,1,1,0,0,6.1,2.0,1.0,1.0,0.0,83.0,0,0,0,1,1,-37.8604,144.9817,13240.0,48.0,2016,8,13,5,0,0,1,0,0,0,0,0,1,0
0,0,1,0,0,1,1,1,0,3,770000.0,0,0,1,1,0,1,0,0,11.5,3.0,2.0,2.0,382.0,173.0,0,1,1,0,1,-37.7152,144.9165,2651.0,58.0,2016,9,17,5,1,0,0,0,0,1,0,0,0,0
0,1,1,1,1,0,0,1,1,3,459000.0,0,1,0,1,0,0,0,1,14.0,3.0,1.0,0.0,583.0,125.0,1,0,0,1,1,-37.67048,144.93992,2246.0,48.0,2017,7,15,5,1,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,1,0,1,4,1780000.0,0,0,0,0,0,1,0,0,13.8,4.0,3.0,6.0,1057.0,220.0,0,0,1,0,1,-37.8681,144.819,5301.0,56.0,2016,4,6,2,1,0,0,0,0,0,0,0,0,1
0,1,0,0,1,1,0,1,0,3,877000.0,0,0,1,0,1,0,1,1,17.9,3.0,1.0,2.0,533.0,135.0,1,0,0,0,1,-37.96257,145.08252,9758.0,53.0,2017,6,24,5,1,0,0,0,0,0,0,0,1,0
0,0,0,1,0,1,0,0,0,1,451000.0,0,0,0,1,1,0,0,1,7.7,1.0,1.0,1.0,0.0,125.0,0,0,0,1,1,-37.8895,144.9902,8989.0,48.0,2016,11,19,5,0,0,1,0,0,0,0,0,1,0
0,0,1,1,1,1,1,1,0,2,1177000.0,0,0,0,1,0,1,0,0,11.8,2.0,1.0,2.0,452.0,105.0,0,1,0,0,1,-37.9024,145.0539,3578.0,88.0,2016,11,27,6,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,1,1,0,4,2270000.0,0,0,0,0,1,1,0,0,9.7,4.0,2.0,2.0,654.0,334.0,0,1,1,0,1,-37.78458,145.07912,7809.0,8.0,2017,8,19,5,1,0,0,0,0,0,0,0,1,0
0,0,0,1,1,0,1,1,0,1,375000.0,1,0,0,0,1,0,1,0,5.3,1.0,1.0,1.0,0.0,53.0,0,0,1,1,1,-37.82538,145.02546,11308.0,48.0,2017,6,17,5,0,0,1,0,0,0,0,0,1,0
0,1,0,1,1,1,0,1,0,3,1250000.0,1,1,0,0,0,1,1,0,21.5,3.0,1.0,2.0,802.0,125.0,0,1,1,0,1,-37.98752,145.08358,5087.0,48.0,2017,9,16,5,1,0,0,0,0,0,0,1,0,0
0,1,0,1,1,0,1,0,0,3,973000.0,0,0,1,0,1,0,0,1,17.2,3.0,2.0,2.0,323.0,125.0,0,1,0,1,0,-37.8099,145.19506,6871.0,48.0,2017,12,8,4,0,1,0,1,0,0,0,0,0,0
0,0,0,0,0,1,1,0,1,4,1475000.0,0,0,0,0,0,0,1,1,7.9,4.0,3.0,5.0,380.0,125.0,0,0,1,1,1,-37.80156,145.06715,5682.0,48.0,2017,1,7,5,1,0,0,0,0,0,0,0,1,0
0,0,1,1,1,1,1,0,0,4,1336000.0,0,0,1,0,0,0,0,1,7.8,3.0,2.0,1.0,343.0,109.0,0,1,0,1,1,-37.8066,144.8811,1808.0,98.0,2016,7,26,1,1,0,0,0,0,0,0,0,0,1
0,0,1,0,1,0,0,1,0,2,1155000.0,0,0,0,1,1,0,0,1,3.8,2.0,1.0,0.0,112.0,125.0,0,0,0,1,1,-37.8329,144.9455,8648.0,48.0,2017,3,18,5,1,0,0,0,0,0,0,0,1,0
0,0,1,0,0,1,1,0,1,4,905000.0,0,0,0,0,0,0,1,0,5.5,2.0,1.0,1.0,314.0,125.0,0,0,1,0,0,-37.76300000000001,144.9978,11364.0,48.0,2016,8,10,2,1,0,0,0,0,1,0,0,0,0
0,1,0,0,1,1,1,0,0,3,877500.0,0,0,1,1,1,0,1,0,23.0,3.0,2.0,1.0,979.0,125.0,1,0,1,0,1,-37.7917,145.29665,11925.0,48.0,2017,3,6,0,1,0,0,1,0,0,0,0,0,0
0,0,1,0,0,1,0,0,0,4,1450000.0,0,0,0,0,0,0,1,0,6.2,4.0,2.0,3.0,465.0,125.0,0,1,1,0,1,-37.76306,144.92851000000005,6232.0,48.0,2017,3,9,3,1,0,0,0,0,0,0,0,0,1
0,0,1,1,1,1,0,0,0,2,738000.0,0,0,0,1,1,0,1,1,8.9,2.0,1.0,2.0,154.0,107.0,0,1,1,1,1,-37.75343,145.06328,2890.0,33.0,2017,5,27,5,0,1,0,1,0,0,0,0,0,0
0,0,1,0,0,1,1,1,1,3,1068000.0,0,0,1,0,1,0,1,1,14.7,3.0,2.0,2.0,609.0,172.0,0,1,0,0,0,-37.9213,145.0854,3692.0,48.0,2016,11,27,6,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0,1,1,1,0,4,2614000.0,0,0,1,0,1,1,0,1,9.2,4.0,2.0,2.0,772.0,150.0,0,0,1,1,1,-37.7959,145.0787,7809.0,63.0,2017,4,3,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,1,0,0,3,1775000.0,0,0,1,0,1,1,0,0,10.3,3.0,1.0,1.0,602.0,125.0,0,1,1,0,1,-37.92066,145.01629,6938.0,48.0,2017,3,9,3,1,0,0,0,0,0,0,0,1,0
0,1,1,0,0,1,1,0,1,3,490000.0,0,0,1,0,1,0,1,1,14.7,3.0,2.0,4.0,1022.0,125.0,1,1,0,1,0,-37.90811,144.64373,16166.0,48.0,2017,3,6,0,1,0,0,0,0,0,0,0,0,1
0,0,1,0,1,0,1,0,1,3,851500.0,0,0,0,0,0,0,1,0,11.2,3.0,1.0,1.0,0.0,125.0,0,0,1,0,0,-37.7217,144.9954,21650.0,88.0,2016,8,22,0,1,0,0,0,0,1,0,0,0,0
0,0,0,1,1,0,0,0,1,3,815000.0,0,0,0,0,1,1,0,0,11.2,3.0,1.0,3.0,760.0,125.0,0,1,1,0,1,-37.70189,144.93294,8870.0,58.0,2017,3,9,3,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,1,0,1,0,2,690500.0,0,0,1,0,1,1,0,1,9.0,2.0,1.0,1.0,118.0,125.0,0,0,1,1,1,-37.8257,145.0856,3265.0,48.0,2016,4,23,5,0,0,1,0,0,0,0,0,1,0
0,0,1,1,1,0,0,1,1,2,589000.0,0,0,0,0,0,0,1,0,1.8,2.0,1.0,1.0,0.0,63.0,1,0,0,0,0,-37.7986,144.9682,6786.0,19.0,2016,5,28,5,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0,1,1,1,1,2,661000.0,0,0,0,1,1,1,1,1,6.4,2.0,1.0,1.0,132.0,83.0,0,1,0,1,1,-37.7946,144.8903,7570.0,48.0,2016,8,22,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,1,1,1,0,0,4,1506000.0,0,0,0,0,0,0,1,1,11.4,4.0,2.0,2.0,561.0,204.0,0,1,0,0,1,-37.8934,145.0633,7822.0,93.0,2016,4,6,2,1,0,0,0,0,0,0,0,1,0
0,0,0,1,1,0,0,0,0,2,1020000.0,0,0,0,0,0,0,1,1,9.2,2.0,1.0,0.0,251.0,125.0,0,0,1,1,0,-37.8627,145.0402,10412.0,108.0,2016,12,11,6,1,0,0,0,0,0,0,0,1,0
0,0,1,1,1,0,1,1,1,3,1240000.0,0,0,0,0,0,0,1,1,7.5,3.0,2.0,2.0,155.0,125.0,0,0,1,1,1,-37.8397,145.0514,6482.0,48.0,2016,6,18,5,0,1,0,0,0,0,0,0,1,0
0,0,1,0,0,1,1,1,0,3,755000.0,1,0,0,0,0,0,0,0,11.5,3.0,2.0,1.0,341.0,170.0,0,1,1,0,1,-37.7166,144.9104,2651.0,15.0,2017,8,4,4,1,0,0,0,0,1,0,0,0,0
0,0,1,1,0,0,1,0,0,1,517500.0,0,0,0,1,0,0,1,0,6.5,1.0,1.0,0.0,0.0,53.0,0,0,1,0,0,-37.762,144.996,8870.0,108.0,2016,3,12,5,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,1,1,3,1550000.0,0,0,0,0,1,0,0,1,3.3,3.0,2.0,2.0,718.0,125.0,0,0,0,1,1,-37.8443,144.9598,3280.0,48.0,2016,7,11,0,0,1,0,0,0,0,0,0,1,0
0,1,0,0,1,1,0,1,1,4,667500.0,1,0,0,0,1,1,1,0,20.6,4.0,2.0,2.0,448.0,125.0,1,0,0,1,1,-37.59264,144.8985,15510.0,4.0,2017,12,8,4,1,0,0,0,0,1,0,0,0,0
0,1,0,0,1,0,1,1,1,2,746000.0,0,0,0,0,0,0,1,1,14.7,2.0,1.0,2.0,239.0,125.0,0,1,0,1,0,-37.85148,145.15345,4048.0,48.0,2017,12,8,4,0,0,1,1,0,0,0,0,0,0
