Suburb_0,Suburb_1,Suburb_2,Suburb_3,Suburb_4,Suburb_5,Suburb_6,Suburb_7,Suburb_8,Rooms,SellerG_0,SellerG_1,SellerG_2,SellerG_3,SellerG_4,SellerG_5,SellerG_6,SellerG_7,SellerG_8,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,CouncilArea_0,CouncilArea_1,CouncilArea_2,CouncilArea_3,CouncilArea_4,CouncilArea_5,Lattitude,Longtitude,Propertycount,BuildingAge,Year_Sold,Month_Sold,Day_Sold,DayOfWeek_Sold,Type_h,Type_t,Type_u,Regionname_Eastern Metropolitan,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan,Regionname_Western Victoria
0,0,1,0,1,0,0,1,1,2,0,0,0,0,1,0,0,1,1,4.5,2.0,1.0,1.0,158.0,126.0,0,0,0,1,1,0,-37.8531,145.0063,7717.0,48.0,2016,10,9,6,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,1,0,0,1,10.7,3.0,1.0,1.0,329.0,117.0,0,0,1,1,0,0,-37.9317,145.0218,6938.0,88.0,2016,3,9,2,1,0,0,0,0,0,0,0,1,0,0
0,0,1,0,1,1,0,1,0,2,0,0,0,0,1,0,0,1,1,3.3,2.0,1.0,1.0,132.0,77.0,0,0,0,1,1,0,-37.8446,144.9896,14887.0,118.0,2016,8,22,0,1,0,0,0,0,0,0,0,1,0,0
0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,4.0,3.0,1.0,3.0,471.0,126.0,0,0,1,1,0,1,-37.77213,144.9829,5533.0,48.0,2017,12,8,4,1,0,0,0,0,1,0,0,0,0,0
0,0,1,0,1,0,0,1,0,3,0,0,0,0,0,1,0,0,1,3.8,3.0,1.0,0.0,153.0,109.0,0,0,0,0,1,1,-37.8382,144.9469,8648.0,138.0,2016,4,6,2,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,1,11.0,2.0,1.0,1.0,687.0,104.0,0,0,0,1,1,1,-37.872,145.0692,3052.0,78.0,2016,6,27,0,1,0,0,0,0,0,0,0,1,0,0
0,0,1,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,5.1,4.0,3.0,2.0,122.0,126.0,0,0,1,0,1,1,-37.80401,144.89519,2417.0,68.0,2017,5,27,5,1,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,1,0,1,1,3,0,0,0,0,0,1,1,0,0,5.8,3.0,2.0,1.0,170.0,126.0,0,0,0,1,0,0,-37.7674,145.0209,2970.0,48.0,2016,6,18,5,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,1,1,1,0,13.8,4.0,2.0,2.0,577.0,126.0,0,0,1,0,0,1,-37.9145,145.05899,10969.0,48.0,2017,7,29,5,1,0,0,0,0,0,0,0,1,0,0
0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,8.0,1.0,1.0,1.0,62.0,53.0,0,0,0,0,1,0,-37.7578,144.9134,9264.0,58.0,2017,4,29,5,0,0,1,0,0,0,0,0,0,1,0
0,0,1,0,0,1,0,1,0,3,0,0,0,0,1,0,1,1,0,6.2,3.0,1.0,3.0,758.0,126.0,0,0,0,1,0,1,-37.84522,144.86516,5498.0,48.0,2017,1,7,5,1,0,0,0,0,0,0,0,0,1,0
0,0,1,0,1,0,1,0,1,3,0,0,0,0,0,1,1,0,0,11.2,3.0,1.0,2.0,435.0,102.0,0,0,0,1,0,0,-37.7054,144.9945,21650.0,58.0,2017,8,4,4,1,0,0,0,0,1,0,0,0,0,0
0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,1,1,9.2,2.0,1.0,2.0,0.0,126.0,0,0,0,1,1,1,-37.8521,145.0763,10412.0,48.0,2017,5,13,5,0,0,1,0,0,0,0,0,1,0,0
0,1,1,1,0,1,1,1,1,3,0,0,0,0,1,0,0,1,1,20.0,3.0,1.0,2.0,530.0,129.0,0,1,0,0,0,1,-37.97584000000001,145.08106999999995,6162.0,38.0,2017,3,6,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,1,1,1,3,0,0,0,1,0,1,1,1,0,13.0,3.0,2.0,2.0,0.0,126.0,0,0,1,0,0,1,-37.9193,145.0438,6795.0,31.0,2016,10,12,2,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,5.9,2.0,1.0,2.0,228.0,90.0,0,0,0,0,1,0,-37.7718,144.9066,6567.0,23.0,2016,7,11,0,0,0,1,0,0,0,0,0,0,1,0
0,0,1,1,1,0,1,1,0,3,0,0,1,0,1,0,0,0,1,13.1,3.0,1.0,1.0,724.0,126.0,0,0,1,1,0,1,-37.71097,144.97324,5070.0,48.0,2017,7,15,5,1,0,0,0,0,1,0,0,0,0,0
0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,1,1,0,0,13.0,3.0,1.0,2.0,751.0,145.0,0,0,1,1,0,1,-37.6962,144.9376,8870.0,46.0,2017,8,4,4,1,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,1,0,1,1,2,0,0,0,0,0,1,1,0,0,11.2,2.0,2.0,1.0,217.0,113.0,0,0,0,0,1,0,-37.7465,144.8868,2291.0,12.0,2016,4,6,2,0,0,1,0,0,0,0,0,0,1,0
0,0,0,1,0,1,1,0,1,3,0,0,0,0,0,0,0,1,0,3.6,3.0,1.0,0.0,179.0,126.0,0,0,0,0,0,1,-37.7844,144.99005,6244.0,48.0,2017,7,15,5,1,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,1,0,0,1,3,0,0,0,1,0,1,0,1,1,14.6,3.0,2.0,2.0,472.0,152.0,0,1,0,0,0,1,-37.9387,145.0461,2555.0,17.0,2016,7,26,1,0,1,0,0,0,0,0,0,1,0,0
0,0,1,1,1,1,1,0,1,2,0,0,0,0,1,0,0,1,1,10.1,2.0,1.0,1.0,1166.0,126.0,0,0,1,0,0,1,-37.88674,145.07234,4442.0,48.0,2017,3,6,0,0,0,1,0,0,0,0,0,1,0,0
0,0,1,1,1,0,0,1,1,2,0,0,0,0,0,0,0,1,0,1.8,2.0,2.0,1.0,0.0,126.0,0,1,0,0,0,0,-37.8009,144.9642,6786.0,48.0,2016,10,12,2,0,0,1,0,0,1,0,0,0,0,0
0,0,0,0,0,1,1,1,0,5,0,0,0,0,0,1,0,0,1,9.7,5.0,4.0,2.0,830.0,126.0,0,0,1,1,0,1,-37.78739,145.07388999999995,7809.0,48.0,2017,8,26,5,1,0,0,0,0,0,0,0,1,0,0
0,0,0,1,1,0,1,1,0,2,0,0,0,0,1,0,0,1,1,4.6,2.0,2.0,1.0,0.0,126.0,0,0,0,1,1,1,-37.8213,145.0291,11308.0,48.0,2016,8,10,2,0,0,1,0,0,0,0,0,1,0,0
0,1,1,0,1,0,0,1,1,3,0,0,1,1,0,1,0,0,0,27.0,3.0,1.0,2.0,1007.0,126.0,0,1,0,1,0,0,-37.86387,145.31762,1690.0,48.0,2017,1,7,5,1,0,0,1,0,0,0,0,0,0,0
0,0,0,0,1,0,0,1,1,3,0,0,0,0,1,0,0,1,1,11.2,3.0,2.0,3.0,503.0,126.0,0,0,1,1,0,0,-37.9049,144.9969,10579.0,48.0,2017,5,20,5,1,0,0,0,0,0,0,0,1,0,0
0,0,0,1,0,1,1,1,1,3,0,0,0,1,0,0,0,1,1,6.4,3.0,1.0,2.0,272.0,106.0,0,0,1,0,1,1,-37.7977,144.904,7570.0,98.0,2017,4,29,5,1,0,0,0,0,0,0,0,0,1,0
0,0,0,1,1,0,1,1,0,2,0,0,0,0,0,1,0,0,1,4.6,2.0,1.0,1.0,859.0,71.0,0,0,0,1,1,1,-37.8183,145.0423,11308.0,58.0,2017,2,25,5,0,0,1,0,0,0,0,0,1,0,0
0,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,8.8,2.0,1.0,2.0,467.0,92.0,0,0,0,1,0,0,-37.7345,144.9977,14577.0,68.0,2016,9,17,5,1,0,0,0,0,1,0,0,0,0,0
0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,1,1,0,2.6,4.0,2.0,1.0,165.0,126.0,0,1,0,0,0,0,-37.7933,144.9556,2309.0,48.0,2016,11,19,5,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,1,0,0,1,2,0,0,0,1,0,1,0,0,1,7.7,2.0,1.0,1.0,145.0,72.0,0,0,1,1,0,1,-37.84197,145.09374,8920.0,48.0,2017,3,9,3,0,0,1,0,0,0,0,0,1,0,0
0,1,0,1,0,1,0,0,1,3,0,0,0,1,0,1,0,1,1,38.0,3.0,2.0,2.0,595.0,126.0,0,0,1,1,0,1,-38.16135,145.13374,17055.0,48.0,2017,8,19,5,1,0,0,0,0,0,0,1,0,0,0
0,0,1,0,1,0,0,1,1,2,0,0,0,0,1,0,0,1,1,4.5,2.0,1.0,1.0,8220.0,87.0,0,0,0,1,1,0,-37.8508,144.9874,7717.0,53.0,2017,5,20,5,0,0,1,0,0,0,0,0,1,0,0
0,0,1,0,1,1,0,0,0,2,0,0,0,0,1,0,0,1,1,5.1,2.0,1.0,0.0,298.0,88.0,0,0,1,1,0,1,-37.80257,144.88811,2417.0,118.0,2017,9,23,5,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,1,1,1,1,2,0,0,0,1,0,1,1,1,0,8.7,2.0,1.0,1.0,0.0,126.0,0,0,1,0,0,1,-37.89063,145.02608999999995,5051.0,48.0,2017,8,7,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,1,0,0,1,1,3,0,0,0,1,0,1,0,1,0,11.2,3.0,2.0,2.0,495.0,126.0,0,0,1,1,0,0,-37.9049,145.0069,10579.0,48.0,2016,5,28,5,0,1,0,0,0,0,0,0,1,0,0
0,0,1,0,1,0,0,0,1,3,0,0,0,0,0,0,0,1,0,8.5,3.0,1.0,1.0,546.0,103.0,0,0,1,1,0,1,-37.72208,144.93714,7485.0,68.0,2017,8,19,5,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,1,0,1,10.7,2.0,1.0,2.0,604.0,145.0,0,0,1,1,0,0,-37.9268,145.0094,6938.0,68.0,2016,10,15,5,1,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,1,1,0,1,2,0,0,0,0,0,0,0,1,1,5.5,2.0,1.0,1.0,150.0,81.0,0,0,0,1,0,0,-37.7665,144.9955,11364.0,23.0,2016,7,30,5,1,0,0,0,0,1,0,0,0,0,0
1,0,0,1,0,1,0,0,1,4,0,1,1,0,0,1,0,0,1,31.7,4.0,1.0,0.0,651.0,150.0,0,1,0,1,1,1,-37.67028,144.59455,3553.0,18.0,2017,12,8,4,1,0,0,0,0,0,1,0,0,0,0
0,1,0,1,0,0,0,0,1,4,0,1,0,0,0,0,1,0,0,21.8,4.0,3.0,2.0,1001.0,315.0,0,0,1,1,0,1,-37.65972,145.159,4258.0,6.0,2017,9,23,5,1,0,0,0,0,0,1,0,0,0,0
0,0,1,0,1,1,1,1,0,4,0,0,0,0,0,1,1,0,1,9.7,4.0,2.0,3.0,0.0,297.0,0,0,0,0,1,0,-37.7354,144.9128,3284.0,23.0,2017,11,2,3,1,0,0,0,0,0,0,0,0,1,0
0,1,0,0,1,1,1,0,0,3,0,0,0,1,0,1,0,1,1,20.6,3.0,2.0,2.0,263.0,165.0,0,1,0,0,1,1,-37.57307,144.92513,15510.0,10.0,2017,6,24,5,1,0,0,0,0,1,0,0,0,0,0
0,0,1,0,1,0,1,1,0,3,0,0,0,0,1,0,0,1,1,2.6,3.0,1.0,2.0,0.0,126.0,0,0,0,0,0,1,-37.8211,145.0114,14949.0,48.0,2016,11,27,6,1,0,0,0,0,1,0,0,0,0,0
0,0,1,1,0,1,1,0,1,2,0,0,0,0,0,0,1,0,0,7.0,2.0,1.0,2.0,451.0,126.0,0,0,1,0,1,1,-37.8178,144.8752,6543.0,48.0,2017,8,4,4,1,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,1,0,0,1,5,0,0,0,0,0,1,0,1,0,8.0,5.0,2.0,1.0,697.0,196.0,0,0,0,0,1,0,-37.7459,144.9159,9264.0,98.0,2017,5,20,5,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,1,0,0,1,9.2,3.0,2.0,2.0,760.0,126.0,0,0,0,1,1,1,-37.7867,145.0797,7809.0,48.0,2016,8,22,0,1,0,0,0,0,0,0,0,1,0,0
0,0,1,1,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,7.0,3.0,2.0,2.0,199.0,140.0,0,0,0,1,0,0,-37.75948,144.99615,8870.0,19.0,2017,7,29,5,1,0,0,0,0,1,0,0,0,0,0
0,0,1,0,1,1,1,1,1,4,0,0,0,1,0,0,0,0,1,12.6,4.0,2.0,3.0,430.0,144.0,0,1,0,0,1,0,-37.7939,144.8283,3755.0,73.0,2016,11,27,6,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,1,1,0,3,0,0,0,1,0,1,1,0,1,9.2,3.0,1.0,1.0,722.0,90.0,0,0,0,1,1,1,-37.7956,145.0829,7809.0,88.0,2016,10,15,5,1,0,0,0,0,0,0,0,1,0,0
0,1,1,1,0,1,0,0,0,4,0,0,0,0,0,1,1,0,0,16.7,4.0,2.0,5.0,1021.0,126.0,0,0,1,1,0,1,-37.90317,145.16607,15321.0,48.0,2017,9,9,5,1,0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1,4,0,0,0,0,1,1,1,1,1,9.2,4.0,1.0,1.0,595.0,80.0,0,0,1,0,1,1,-37.7817,144.868,3873.0,68.0,2016,5,28,5,1,0,0,0,0,0,0,0,0,1,0
0,0,1,0,0,1,0,1,0,3,0,0,0,1,0,1,1,1,1,8.4,3.0,1.0,3.0,506.0,126.0,0,0,0,1,0,1,-37.841,144.8878,5498.0,48.0,2017,2,25,5,1,0,0,0,0,0,0,0,0,1,0
0,0,1,1,0,0,0,1,0,2,0,0,0,0,1,0,1,1,0,11.2,3.0,1.0,2.0,391.0,15.0,0,0,1,0,1,0,-37.8364,145.1099,5457.0,48.0,2016,6,8,2,1,0,0,0,0,0,0,0,1,0,0
0,0,1,1,1,0,1,1,0,4,0,0,0,0,1,0,0,1,1,12.4,4.0,1.0,2.0,0.0,135.0,0,0,1,1,0,1,-37.7106,144.9682,5070.0,68.0,2017,3,18,5,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,1,1,1,1,2,0,0,0,1,0,1,1,0,0,13.0,2.0,1.0,1.0,0.0,126.0,0,0,1,0,0,1,-37.9159,145.039,6795.0,50.0,2016,7,30,5,0,0,1,0,0,0,0,0,1,0,0
0,0,0,1,1,0,0,0,0,5,0,0,0,0,1,0,1,1,0,9.2,5.0,2.0,2.0,1339.0,270.0,0,0,0,1,1,0,-37.8649,145.0547,10412.0,93.0,2016,5,28,5,1,0,0,0,0,0,0,0,1,0,0
0,0,1,1,0,0,0,1,0,3,0,0,0,1,0,1,0,0,1,11.2,3.0,1.0,2.0,843.0,126.0,0,0,0,1,1,1,-37.822,145.0897,5457.0,48.0,2016,3,9,2,1,0,0,0,0,0,0,0,1,0,0
0,1,1,1,0,1,0,0,1,5,0,0,0,0,1,0,0,1,1,20.4,5.0,2.0,2.0,512.0,239.0,0,0,1,1,0,1,-37.6248,144.87612,4864.0,4.0,2017,9,16,5,1,0,0,0,0,1,0,0,0,0,0
0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,4.6,1.0,1.0,1.0,0.0,126.0,0,0,0,1,1,1,-37.8192,145.0221,11308.0,48.0,2016,9,24,5,0,0,1,0,0,0,0,0,1,0,0
0,0,1,1,0,1,0,0,1,4,0,0,0,1,0,0,0,0,0,8.0,4.0,3.0,2.0,183.0,191.0,0,0,0,1,0,1,-37.8566,144.8737,6380.0,12.0,2017,4,29,5,1,0,0,0,0,0,0,0,0,1,0
0,0,0,1,1,0,0,0,1,3,0,1,0,0,0,0,0,0,0,13.0,3.0,2.0,3.0,300.0,126.0,0,0,1,1,0,1,-37.7098,144.9266,8870.0,5.0,2017,4,29,5,0,1,0,0,0,1,0,0,0,0,0
0,1,1,0,0,1,0,0,1,4,0,0,0,0,1,1,1,0,0,15.2,4.0,2.0,2.0,381.0,235.0,0,0,1,1,0,0,-37.95372,145.00608,4497.0,18.0,2017,3,6,0,0,1,0,0,0,0,0,0,1,0,0
0,0,1,0,0,1,0,0,1,3,0,0,0,0,1,1,1,0,0,14.6,3.0,2.0,1.0,1660.0,160.0,0,1,0,0,0,1,-37.9354,145.0464,2555.0,58.0,2016,6,27,0,1,0,0,0,0,0,0,0,1,0,0
0,1,0,0,1,1,0,1,1,2,0,0,0,0,1,0,1,0,1,17.9,2.0,1.0,2.0,182.0,126.0,0,1,0,0,0,1,-37.96718,145.07681000000005,9758.0,48.0,2017,7,29,5,0,0,1,0,0,0,0,0,1,0,0
0,0,1,1,0,0,0,1,0,4,0,0,0,1,0,1,1,0,1,10.2,4.0,2.0,2.0,910.0,126.0,0,0,0,1,1,1,-37.82933,145.09642,5457.0,48.0,2017,12,8,4,1,0,0,0,0,0,0,0,1,0,0
0,0,1,0,1,0,0,1,1,3,0,0,0,0,0,0,0,1,1,4.5,2.0,2.0,1.0,210.0,126.0,0,0,0,1,1,0,-37.851,145.0051,7717.0,48.0,2016,8,10,2,1,0,0,0,0,0,0,0,1,0,0
0,0,0,1,0,0,0,1,1,3,0,0,0,1,0,1,0,1,1,6.7,3.0,2.0,2.0,677.0,110.0,0,0,1,1,0,1,-37.72361,144.9837,3445.0,58.0,2017,5,27,5,1,0,0,0,0,1,0,0,0,0,0
0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,1,1,1,1,13.5,3.0,1.0,1.0,695.0,102.0,0,1,0,0,1,0,-37.7853,144.8114,6763.0,68.0,2016,12,11,6,1,0,0,0,0,0,0,0,0,1,0
0,0,0,1,1,0,0,0,1,3,0,0,0,1,0,1,1,1,1,13.0,3.0,1.0,2.0,0.0,96.0,0,0,1,1,0,1,-37.7025,144.9504,8870.0,58.0,2016,10,15,5,1,0,0,0,0,1,0,0,0,0,0
0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,9.9,2.0,1.0,1.0,0.0,126.0,0,0,1,1,0,1,-37.7262,144.9273,7485.0,48.0,2016,8,10,2,0,0,1,0,0,1,0,0,0,0,0
0,0,1,1,1,1,1,0,0,4,0,0,0,1,0,0,0,0,1,7.8,4.0,2.0,1.0,274.0,172.0,0,0,1,0,1,1,-37.8078,144.8825,1808.0,108.0,2016,9,24,5,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,1,3,0,0,1,0,0,1,1,0,0,13.1,3.0,1.0,1.0,307.0,106.0,0,0,1,0,1,0,-37.8247,145.1206,4605.0,128.0,2016,6,18,5,1,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,7.8,2.0,1.0,1.0,314.0,126.0,0,0,1,1,0,1,-37.7485,144.9502,11204.0,48.0,2017,5,13,5,1,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,1,1,0,1,3,0,0,0,0,0,1,1,0,0,5.3,3.0,1.0,2.0,504.0,126.0,0,0,0,1,0,0,-37.77358,145.01286000000005,11364.0,48.0,2017,6,17,5,1,0,0,0,0,1,0,0,0,0,0
0,0,1,1,0,0,1,0,1,2,0,0,0,0,1,0,1,1,0,4.6,2.0,1.0,1.0,0.0,126.0,0,0,0,1,1,0,-37.8427,145.0242,7217.0,88.0,2016,7,30,5,0,0,1,0,0,0,0,0,1,0,0
0,0,1,1,0,0,1,0,0,3,0,0,0,0,0,0,0,1,1,6.5,3.0,1.0,1.0,0.0,126.0,0,0,0,1,0,0,-37.7591,145.0211,8870.0,48.0,2016,3,9,2,0,0,1,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,1,0,0,10.4,3.0,2.0,1.0,307.0,126.0,0,0,0,0,1,0,-37.72649000000001,144.88488999999996,3464.0,48.0,2017,3,6,0,0,0,1,0,0,0,0,0,0,1,0
0,0,1,0,1,1,0,0,0,2,0,0,0,0,1,1,0,0,1,6.6,2.0,1.0,0.0,172.0,81.0,0,0,1,0,1,1,-37.81,144.8896,2417.0,118.0,2016,7,30,5,1,0,0,0,0,0,0,0,0,1,0
0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,6.5,2.0,1.0,0.0,288.0,105.0,0,0,0,1,0,0,-37.7564,144.9971,8870.0,93.0,2016,5,14,5,1,0,0,0,0,1,0,0,0,0,0
0,0,1,1,0,1,1,0,1,3,0,0,0,0,0,0,1,0,0,7.0,3.0,2.0,2.0,389.0,126.0,0,0,1,0,1,1,-37.8181,144.8882,6543.0,48.0,2017,5,20,5,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,1,1,13.8,2.0,1.0,2.0,115.0,57.0,0,0,0,1,0,1,-37.871,144.8185,5301.0,38.0,2016,10,9,6,0,0,1,0,0,0,0,0,0,1,0
0,1,1,0,1,0,0,0,0,4,0,0,0,1,1,1,0,1,1,18.4,4.0,2.0,2.0,462.0,126.0,0,1,1,1,1,0,-37.85162,144.66522,10160.0,6.0,2017,8,7,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,1,1,0,1,0,0,4,0,0,0,0,1,0,1,0,1,13.7,4.0,3.0,2.0,562.0,228.0,0,0,1,1,0,0,-37.9369,145.0163,5454.0,68.0,2016,6,27,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,1,1,1,0,3,0,0,0,0,1,0,1,1,0,9.7,3.0,2.0,2.0,292.0,181.0,0,0,0,1,1,1,-37.80259,145.09878,7809.0,8.0,2017,6,17,5,0,1,0,0,0,0,0,0,1,0,0
0,0,0,0,1,1,0,0,0,3,0,0,0,1,0,1,0,0,1,11.7,3.0,1.0,1.0,589.0,126.0,0,0,1,0,1,0,-37.855,145.118,5678.0,48.0,2016,5,28,5,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,1,1,1,0,5,0,0,0,1,0,1,0,0,1,9.7,5.0,1.0,2.0,860.0,126.0,0,0,0,1,1,1,-37.79888,145.06649,7809.0,48.0,2017,1,7,5,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,0,1,1,1,3,0,0,0,0,0,1,1,0,0,11.8,3.0,2.0,3.0,709.0,143.0,0,0,1,1,1,0,-37.7612,145.0968,4480.0,48.0,2017,8,4,4,1,0,0,1,0,0,0,0,0,0,0
0,1,0,0,1,1,0,1,1,2,0,0,0,1,1,0,1,1,0,17.9,2.0,1.0,1.0,0.0,126.0,0,0,1,1,0,0,-37.97143,145.05219,9758.0,48.0,2017,1,7,5,0,0,1,0,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,1,1,0,0,7.4,2.0,2.0,1.0,0.0,126.0,0,0,0,1,1,0,-37.8514,145.0361,4675.0,48.0,2016,6,18,5,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,1,0,1,6.6,2.0,1.0,1.0,0.0,61.0,0,0,0,0,1,1,-37.8726,144.9962,2952.0,58.0,2016,9,17,5,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,1,1,0,1,0,5,0,0,0,1,0,1,1,0,1,9.0,5.0,3.0,0.0,715.0,126.0,0,0,0,1,1,1,-37.8192,145.067,3265.0,98.0,2017,8,4,4,1,0,0,0,0,0,0,0,1,0,0
0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,1,1,0,0,7.7,2.0,1.0,0.0,0.0,80.0,0,0,0,0,1,1,-37.8757,144.987,8989.0,78.0,2017,2,25,5,0,0,1,0,0,0,0,0,1,0,0
0,0,1,1,1,0,1,1,0,2,0,0,0,0,1,1,1,0,1,12.4,2.0,1.0,2.0,606.0,126.0,0,0,1,1,0,1,-37.709,144.9646,5070.0,48.0,2017,4,29,5,1,0,0,0,0,1,0,0,0,0,0
0,0,1,1,1,0,1,1,0,3,0,0,1,0,1,0,0,0,1,12.4,3.0,1.0,4.0,661.0,126.0,0,0,1,1,0,1,-37.7009,144.9776,5070.0,48.0,2016,4,2,5,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,1,1,1,0,13.8,2.0,1.0,1.0,225.0,93.0,0,0,0,1,0,1,-37.8696,144.827,5301.0,30.0,2016,8,10,2,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,8.7,1.0,1.0,1.0,811.0,126.0,0,0,1,0,0,1,-37.89614,145.01323,5051.0,48.0,2017,6,17,5,0,0,1,0,0,0,0,0,1,0,0
0,0,0,1,1,1,1,1,1,3,0,0,0,0,0,0,0,1,0,7.3,3.0,2.0,2.0,664.0,188.0,0,0,1,1,0,1,-37.79639,145.04595,2671.0,88.0,2017,8,19,5,1,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,1,0,1,0,3,0,0,0,1,0,1,1,1,1,8.4,3.0,1.0,4.0,644.0,126.0,0,0,0,1,0,1,-37.8457,144.8924,5498.0,48.0,2017,8,4,4,1,0,0,0,0,0,0,0,0,1,0
0,1,0,1,1,1,1,1,1,4,0,0,0,0,1,0,0,1,1,21.5,4.0,2.0,2.0,312.0,179.0,0,1,0,0,0,1,-38.002,145.08916000000005,3650.0,14.0,2017,3,6,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,1,1,1,0,0,2,0,0,0,0,1,0,0,1,1,11.4,2.0,2.0,1.0,0.0,86.0,0,0,1,0,0,1,-37.9,145.0548,7822.0,25.0,2016,8,13,5,0,0,1,0,0,0,0,0,1,0,0
0,0,0,1,1,0,0,1,1,5,0,0,1,0,1,0,0,0,1,12.1,5.0,2.0,1.0,808.0,126.0,0,0,1,1,0,1,-37.7091,144.9491,2606.0,48.0,2016,4,23,5,1,0,0,0,0,1,0,0,0,0,0
1,0,0,1,0,1,0,1,1,3,0,0,1,0,0,0,1,0,0,28.5,3.0,2.0,3.0,810.0,114.0,0,1,0,1,1,0,-37.98841,145.26001000000005,8443.0,38.0,2017,7,29,5,1,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,0,1,0,1,5,0,0,0,0,0,1,1,0,0,15.5,5.0,3.0,3.0,767.0,126.0,0,0,1,1,1,0,-37.76084,145.12675,6202.0,48.0,2017,7,22,5,1,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1,1,0,0,1,3,0,0,0,0,0,0,1,0,0,2.1,3.0,2.0,2.0,0.0,110.87,0,0,0,0,1,1,-37.8309,144.9686,5943.0,15.0,2017,4,22,5,0,0,1,0,0,0,0,0,1,0,0
0,0,1,1,0,0,0,1,0,3,0,0,0,0,1,0,0,1,1,10.2,3.0,2.0,2.0,0.0,126.0,0,0,1,0,1,0,-37.83358,145.09884,5457.0,48.0,2017,7,29,5,0,0,1,0,0,0,0,0,1,0,0
0,1,1,1,1,1,0,0,1,5,0,0,0,0,0,1,1,0,0,16.7,5.0,3.0,3.0,923.0,126.0,0,0,1,0,0,0,-37.90213,145.18444,7392.0,48.0,2017,7,22,5,1,0,0,0,0,0,0,1,0,0,0
