Suburb,Rooms,Type,Price,SellerG,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,BuildingAge,Year_Sold,Month_Sold,Day_Sold,DayOfWeek_Sold
South Yarra,1,u,330000.0,Dingle,3.3,2.0,1.0,1.0,0.0,125.0,Stonnington,-37.8421,144.9978,Southern Metropolitan,14887.0,7.0,2016,7,30,5
South Yarra,1,u,687000.0,Kay,3.3,2.0,1.0,2.0,0.0,125.0,Stonnington,-37.8352,144.9922,Southern Metropolitan,14887.0,48.0,2016,7,30,5
Southbank,3,u,720000.0,VICPROP,1.2,3.0,1.0,1.0,0.0,106.0,Melbourne,-37.8235,144.9655,Southern Metropolitan,8400.0,25.0,2016,3,9,2
Southbank,1,u,385500.0,LITTLE,1.2,1.0,1.0,1.0,1826.0,125.0,Melbourne,-37.8301,144.9697,Southern Metropolitan,8400.0,8.0,2017,4,3,0
Southbank,3,u,868000.0,Greg,1.2,3.0,2.0,1.0,0.0,114.0,Melbourne,-37.8267,144.9687,Southern Metropolitan,8400.0,23.0,2016,4,6,2
Southbank,2,u,590000.0,Marshall,1.2,2.0,1.0,1.0,0.0,75.0,Melbourne,-37.8235,144.9655,Southern Metropolitan,8400.0,48.0,2016,4,6,2
Southbank,2,u,530000.0,Greg,1.2,2.0,1.0,1.0,0.0,84.0,Melbourne,-37.8246,144.9632,Southern Metropolitan,8400.0,15.0,2016,4,6,2
Southbank,2,u,650000.0,Marshall,1.2,2.0,2.0,1.0,0.0,110.0,Melbourne,-37.8273,144.9556,Southern Metropolitan,8400.0,18.0,2016,6,8,2
Southbank,4,u,990000.0,Ray,1.2,4.0,3.0,1.0,0.0,172.0,Melbourne,-37.8267,144.9687,Southern Metropolitan,8400.0,23.0,2016,7,5,1
Southbank,2,u,623000.0,Cayzer,1.2,2.0,1.0,1.0,0.0,125.0,Melbourne,-37.828,144.9683,Southern Metropolitan,8400.0,23.0,2016,7,5,1
Southbank,2,u,592500.0,Ray,1.2,2.0,2.0,1.0,0.0,100.0,Melbourne,-37.8227,144.9664,Southern Metropolitan,8400.0,18.0,2016,7,5,1
Southbank,2,u,600000.0,Greg,1.2,2.0,2.0,1.0,0.0,99.0,Melbourne,-37.828,144.9683,Southern Metropolitan,8400.0,23.0,2016,7,11,0
Southbank,2,u,485000.0,Dingle,1.2,2.0,1.0,1.0,2121.0,125.0,Melbourne,-37.8295,144.9692,Southern Metropolitan,8400.0,5.0,2016,10,9,6
Southbank,1,u,455000.0,Greg,1.2,1.0,1.0,0.0,760.0,70.0,Melbourne,-37.8228,144.9661,Southern Metropolitan,8400.0,11.0,2017,11,2,3
Southbank,2,u,569000.0,MICM,1.2,2.0,2.0,1.0,3878.0,125.0,Melbourne,-37.8255,144.9665,Southern Metropolitan,8400.0,6.0,2017,11,3,4
Southbank,3,h,1220000.0,Greg,1.2,3.0,1.0,1.0,0.0,125.0,Melbourne,-37.8288,144.9679,Southern Metropolitan,8400.0,48.0,2016,12,11,6
Southbank,4,u,1250000.0,Kay,1.2,4.0,3.0,1.0,0.0,176.0,Melbourne,-37.8267,144.9687,Southern Metropolitan,8400.0,18.0,2016,12,11,6
Southbank,2,u,430000.0,Dingle,1.2,2.0,2.0,0.0,2295.0,125.0,Melbourne,-37.8256,144.9622,Southern Metropolitan,8400.0,4.0,2016,12,11,6
Southbank,1,u,480000.0,Greg,1.2,1.0,1.0,1.0,3878.0,125.0,Melbourne,-37.8255,144.9665,Southern Metropolitan,8400.0,6.0,2016,5,14,5
Southbank,1,u,425000.0,Greg,1.2,1.0,1.0,1.0,0.0,57.0,Melbourne,-37.8245,144.9622,Southern Metropolitan,8400.0,14.0,2016,4,16,5
Southbank,2,h,815000.0,Cayzer,1.2,2.0,1.0,0.0,0.0,125.0,Melbourne,-37.8297,144.9499,Southern Metropolitan,8400.0,48.0,2016,7,16,5
Southbank,3,u,740000.0,Greg,1.2,3.0,2.0,1.0,0.0,105.0,Port Phillip,-37.828,144.9683,Southern Metropolitan,8400.0,24.0,2016,7,16,5
Southbank,2,u,580000.0,Whiting,1.2,2.0,1.0,1.0,0.0,125.0,Melbourne,-37.8226,144.9667,Southern Metropolitan,8400.0,8.0,2017,3,18,5
Southbank,3,h,700000.0,Cayzer,1.2,3.0,1.0,0.0,199.0,125.0,Melbourne,-37.8299,144.9496,Southern Metropolitan,8400.0,71.0,2016,6,18,5
Southbank,2,u,660000.0,RT,1.2,2.0,1.0,1.0,0.0,77.0,Melbourne,-37.8288,144.9679,Southern Metropolitan,8400.0,18.0,2016,11,19,5
Southbank,2,u,622500.0,hockingstuart,1.2,2.0,2.0,1.0,2955.0,67.0,Melbourne,-37.8299,144.9679,Southern Metropolitan,8400.0,5.0,2016,5,22,6
Southbank,2,u,690000.0,Greg,1.2,2.0,3.0,1.0,0.0,125.0,Melbourne,-37.8295,144.9692,Southern Metropolitan,8400.0,5.0,2016,4,23,5
Southbank,2,u,800000.0,Marshall,1.2,2.0,2.0,2.0,0.0,73.0,Melbourne,-37.8229,144.9612,Southern Metropolitan,8400.0,4.0,2016,9,24,5
Southbank,2,u,540000.0,Dingle,1.2,2.0,2.0,1.0,0.0,93.0,Melbourne,-37.822,144.9637,Southern Metropolitan,8400.0,24.0,2016,9,24,5
Southbank,1,u,370000.0,Dingle,1.2,1.0,1.0,1.0,546.0,51.0,Melbourne,-37.8274,144.9587,Southern Metropolitan,8400.0,18.0,2016,7,30,5
Southbank,3,u,720000.0,VICPROP,1.2,3.0,2.0,1.0,0.0,112.0,Melbourne,-37.8273,144.9685,Southern Metropolitan,8400.0,48.0,2016,7,30,5
Spotswood,3,h,1040000.0,hockingstuart,7.7,3.0,1.0,3.0,690.0,125.0,Hobsons Bay,-37.8272,144.8789,Western Metropolitan,1223.0,68.0,2016,3,9,2
Spotswood,3,h,855000.0,RT,7.7,3.0,1.0,1.0,326.0,112.0,Hobsons Bay,-37.831,144.8884,Western Metropolitan,1223.0,27.0,2016,6,8,2
Spotswood,2,h,832500.0,Jas,7.7,2.0,1.0,2.0,562.0,116.0,Hobsons Bay,-37.8333,144.8868,Western Metropolitan,1223.0,68.0,2016,7,5,1
Spotswood,2,h,850000.0,Jas,7.7,2.0,1.0,2.0,502.0,104.0,Hobsons Bay,-37.8263,144.8775,Western Metropolitan,1223.0,68.0,2016,8,10,2
Spotswood,3,h,1080000.0,Jas,7.7,3.0,1.0,2.0,472.0,95.0,Hobsons Bay,-37.8302,144.8885,Western Metropolitan,1223.0,68.0,2016,10,9,6
Spotswood,4,h,1170000.0,Jas,7.7,4.0,2.0,2.0,489.0,125.0,Hobsons Bay,-37.8279,144.874,Western Metropolitan,1223.0,48.0,2016,10,12,2
Spotswood,3,h,927000.0,Williams,7.7,3.0,1.0,0.0,274.0,131.0,Hobsons Bay,-37.8282,144.8856,Western Metropolitan,1223.0,108.0,2016,12,6,1
Spotswood,4,h,850000.0,RT,7.7,4.0,2.0,0.0,389.0,158.0,Hobsons Bay,-37.8284,144.8861,Western Metropolitan,1223.0,28.0,2016,12,11,6
Spotswood,3,h,831000.0,Biggin,7.7,3.0,1.0,0.0,353.0,109.0,Hobsons Bay,-37.8309,144.889,Western Metropolitan,1223.0,128.0,2016,4,16,5
Spotswood,3,h,835000.0,Williams,7.7,2.0,1.0,3.0,459.0,125.0,Hobsons Bay,-37.8255,144.8709,Western Metropolitan,1223.0,48.0,2016,9,17,5
Spotswood,4,t,840000.0,Jas,7.7,3.0,3.0,2.0,278.0,277.0,Hobsons Bay,-37.8261,144.8718,Western Metropolitan,1223.0,3.0,2016,9,17,5
Spotswood,4,h,1315000.0,hockingstuart,7.7,4.0,2.0,3.0,830.0,134.0,Hobsons Bay,-37.829,144.8807,Western Metropolitan,1223.0,98.0,2016,6,18,5
Spotswood,3,h,1035000.0,Jas,7.7,3.0,1.0,2.0,675.0,125.0,Hobsons Bay,-37.8261,144.872,Western Metropolitan,1223.0,48.0,2016,11,19,5
Spotswood,4,h,1161000.0,Williams,7.7,4.0,2.0,5.0,742.0,236.0,Hobsons Bay,-37.8248,144.8707,Western Metropolitan,1223.0,18.0,2017,2,25,5
Spotswood,3,h,775000.0,McGrath,7.7,3.0,1.0,1.0,435.0,125.0,Hobsons Bay,-37.8279,144.873,Western Metropolitan,1223.0,48.0,2017,2,25,5
Spotswood,3,h,1016000.0,Jas,7.7,3.0,1.0,1.0,320.0,134.0,Hobsons Bay,-37.8277,144.8841,Western Metropolitan,1223.0,78.0,2016,7,26,1
Spotswood,3,h,690000.0,Biggin,7.7,4.0,1.0,2.0,532.0,518.0,Hobsons Bay,-37.8248,144.8717,Western Metropolitan,1223.0,53.0,2016,6,27,0
Spotswood,3,h,1070000.0,Village,7.7,2.0,1.0,2.0,526.0,127.0,Hobsons Bay,-37.8267,144.8779,Western Metropolitan,1223.0,68.0,2016,11,27,6
Spotswood,4,h,871500.0,Jas,7.7,4.0,2.0,0.0,389.0,158.0,Hobsons Bay,-37.8284,144.8861,Western Metropolitan,1223.0,28.0,2016,8,28,6
St Kilda,2,u,509000.0,hockingstuart,6.1,2.0,1.0,1.0,0.0,125.0,Port Phillip,-37.8679,144.9813,Southern Metropolitan,13240.0,48.0,2016,3,9,2
St Kilda,1,u,380000.0,McGrath,6.1,1.0,1.0,1.0,0.0,50.0,Port Phillip,-37.8656,144.9782,Southern Metropolitan,13240.0,58.0,2016,3,9,2
St Kilda,2,u,430000.0,Woodards,6.1,2.0,1.0,1.0,0.0,71.0,Port Phillip,-37.8675,144.9851,Southern Metropolitan,13240.0,48.0,2016,3,12,5
St Kilda,2,u,640000.0,hockingstuart,6.1,2.0,1.0,1.0,1055.0,125.0,Port Phillip,-37.8715,144.9827,Southern Metropolitan,13240.0,48.0,2016,3,12,5
St Kilda,2,u,602000.0,Wilson,6.1,2.0,1.0,0.0,0.0,66.0,Port Phillip,-37.8707,144.9765,Southern Metropolitan,13240.0,88.0,2016,3,12,5
St Kilda,2,u,575000.0,hockingstuart,6.1,2.0,1.0,1.0,0.0,75.0,Port Phillip,-37.8573,144.9825,Southern Metropolitan,13240.0,48.0,2016,3,12,5
St Kilda,2,u,495000.0,Buxton,6.1,2.0,1.0,1.0,0.0,74.0,Port Phillip,-37.8616,144.9907,Southern Metropolitan,13240.0,48.0,2017,4,3,0
St Kilda,5,h,2000000.0,Wilson,6.1,5.0,2.0,2.0,436.0,125.0,Port Phillip,-37.8618,144.982,Southern Metropolitan,13240.0,108.0,2017,4,3,0
St Kilda,2,u,500000.0,Wilson,6.1,2.0,1.0,1.0,5530.0,70.0,Port Phillip,-37.859,144.9767,Southern Metropolitan,13240.0,17.0,2017,4,3,0
St Kilda,2,u,530000.0,Buxton,6.1,2.0,1.0,1.0,6186.0,125.0,Port Phillip,-37.8656,144.9782,Southern Metropolitan,13240.0,48.0,2017,4,3,0
St Kilda,3,h,1891000.0,Marshall,6.1,3.0,2.0,3.0,384.0,123.0,Port Phillip,-37.8645,144.9805,Southern Metropolitan,13240.0,103.0,2017,4,3,0
St Kilda,4,h,2000000.0,Gary,6.1,4.0,2.0,3.0,420.0,160.0,Port Phillip,-37.8667,144.9832,Southern Metropolitan,13240.0,108.0,2017,4,3,0
St Kilda,4,h,2220000.0,hockingstuart,6.1,4.0,2.0,2.0,402.0,125.0,Port Phillip,-37.861,144.9819,Southern Metropolitan,13240.0,104.0,2017,4,3,0
St Kilda,3,u,1500000.0,Castran,6.1,3.0,1.0,1.0,1669.0,176.0,Port Phillip,-37.8646,144.9786,Southern Metropolitan,13240.0,98.0,2017,4,3,0
St Kilda,4,h,2455000.0,Frank,6.1,4.0,1.0,1.0,300.0,125.0,Port Phillip,-37.8725,144.97899999999996,Southern Metropolitan,13240.0,48.0,2017,4,3,0
St Kilda,3,h,2000000.0,Wilson,6.1,3.0,2.0,2.0,176.0,192.0,Port Phillip,-37.8641,144.9739,Southern Metropolitan,13240.0,138.0,2017,4,3,0
St Kilda,1,u,500000.0,Biggin,6.1,1.0,1.0,1.0,2335.0,58.0,Port Phillip,-37.8571,144.987,Southern Metropolitan,13240.0,16.0,2017,4,3,0
St Kilda,2,u,685000.0,Greg,6.1,2.0,2.0,2.0,0.0,102.0,Port Phillip,-37.8568,144.9873,Southern Metropolitan,13240.0,19.0,2017,4,3,0
St Kilda,1,u,380000.0,Whiting,6.1,1.0,1.0,1.0,2879.0,49.0,Port Phillip,-37.863,144.9747,Southern Metropolitan,13240.0,51.0,2016,4,6,2
St Kilda,2,u,465000.0,Marshall,6.1,2.0,1.0,1.0,0.0,125.0,Port Phillip,-37.8676,144.9834,Southern Metropolitan,13240.0,58.0,2016,4,6,2
St Kilda,3,u,616000.0,Pride,6.1,2.0,2.0,2.0,0.0,115.0,Port Phillip,-37.8573,144.9825,Southern Metropolitan,13240.0,23.0,2016,4,6,2
St Kilda,2,h,875000.0,Noel,6.1,2.0,1.0,0.0,94.0,125.0,Port Phillip,-37.867,144.991,Southern Metropolitan,13240.0,48.0,2016,6,8,2
St Kilda,3,u,610000.0,hockingstuart,6.1,3.0,1.0,2.0,7170.0,125.0,Port Phillip,-37.861,144.9915,Southern Metropolitan,13240.0,48.0,2016,7,5,1
St Kilda,1,u,400000.0,Gary,6.1,1.0,1.0,1.0,0.0,53.0,Port Phillip,-37.8605,144.9769,Southern Metropolitan,13240.0,20.0,2016,7,5,1
St Kilda,1,u,450000.0,McGrath,6.1,1.0,1.0,1.0,0.0,125.0,Port Phillip,-37.8571,144.987,Southern Metropolitan,13240.0,48.0,2016,7,5,1
St Kilda,1,u,451000.0,McGrath,6.1,1.0,1.0,1.0,0.0,41.0,Port Phillip,-37.8731,144.9799,Southern Metropolitan,13240.0,9.0,2016,7,11,0
St Kilda,3,t,1400000.0,McGrath,6.1,3.0,2.0,2.0,128.0,183.0,Port Phillip,-37.8624,144.9768,Southern Metropolitan,13240.0,16.0,2016,7,11,0
St Kilda,2,u,455000.0,Domain,6.1,2.0,1.0,1.0,0.0,125.0,Port Phillip,-37.8619,144.9802,Southern Metropolitan,13240.0,48.0,2016,7,11,0
St Kilda,2,u,487500.0,Pride,6.1,2.0,1.0,2.0,1676.0,125.0,Port Phillip,-37.8585,144.9852,Southern Metropolitan,13240.0,48.0,2016,8,10,2
St Kilda,1,u,459000.0,Gary,6.1,1.0,1.0,1.0,0.0,59.0,Port Phillip,-37.8568,144.9873,Southern Metropolitan,13240.0,23.0,2016,8,10,2
St Kilda,1,u,395000.0,Buxton,6.1,1.0,1.0,1.0,1286.0,125.0,Port Phillip,-37.8621,144.9823,Southern Metropolitan,13240.0,43.0,2016,10,9,6
St Kilda,2,u,560000.0,Rodney,6.1,2.0,1.0,2.0,1676.0,125.0,Port Phillip,-37.8585,144.9852,Southern Metropolitan,13240.0,48.0,2016,10,9,6
St Kilda,2,u,520000.0,Marshall,6.1,2.0,1.0,1.0,1034.0,55.0,Port Phillip,-37.8717,144.9829,Southern Metropolitan,13240.0,68.0,2016,10,9,6
St Kilda,3,h,2720000.0,Marshall,6.1,3.0,2.0,0.0,367.0,125.0,Port Phillip,-37.8658,144.9766,Southern Metropolitan,13240.0,150.0,2016,10,9,6
St Kilda,2,u,542500.0,McGrath,6.1,2.0,1.0,1.0,0.0,125.0,Port Phillip,-37.8568,144.9873,Southern Metropolitan,13240.0,48.0,2016,10,9,6
St Kilda,1,u,370500.0,hockingstuart,6.1,1.0,1.0,1.0,0.0,46.0,Port Phillip,-37.8722,144.9805,Southern Metropolitan,13240.0,58.0,2016,10,12,2
St Kilda,5,h,5046000.0,Abercromby's,6.1,5.0,3.0,3.0,1294.0,378.0,Port Phillip,-37.8589,144.9883,Southern Metropolitan,13240.0,134.0,2016,10,12,2
St Kilda,1,u,385000.0,hockingstuart,6.1,1.0,1.0,1.0,0.0,53.0,Port Phillip,-37.8614,144.9741,Southern Metropolitan,13240.0,13.0,2016,10,12,2
St Kilda,3,h,1900000.0,Pride,6.1,3.0,2.0,2.0,289.0,122.0,Port Phillip,-37.8726,144.9782,Southern Metropolitan,13240.0,39.0,2016,10,12,2
St Kilda,1,u,475000.0,Buxton,6.1,1.0,1.0,1.0,0.0,125.0,Port Phillip,-37.8605,144.9834,Southern Metropolitan,13240.0,48.0,2017,11,2,3
St Kilda,2,u,390000.0,Buxton,6.1,2.0,1.0,1.0,0.0,73.0,Port Phillip,-37.859,144.9767,Southern Metropolitan,13240.0,18.0,2017,11,2,3
St Kilda,1,u,500000.0,Buxton,6.1,1.0,1.0,1.0,0.0,57.0,Port Phillip,-37.8668,144.9801,Southern Metropolitan,13240.0,17.0,2017,11,2,3
St Kilda,2,u,571000.0,Whiting,6.1,2.0,1.0,1.0,7458.0,125.0,Port Phillip,-37.8591,144.97899999999996,Southern Metropolitan,13240.0,48.0,2016,12,6,1
St Kilda,2,u,690000.0,hockingstuart,6.1,2.0,1.0,0.0,0.0,100.0,Port Phillip,-37.8579,144.981,Southern Metropolitan,13240.0,48.0,2016,12,6,1
St Kilda,1,u,430000.0,Buxton,6.1,1.0,1.0,1.0,1409.0,63.0,Port Phillip,-37.8661,144.9772,Southern Metropolitan,13240.0,18.0,2016,12,11,6
St Kilda,1,u,420000.0,Wilson,6.1,1.0,1.0,0.0,954.0,125.0,Port Phillip,-37.8612,144.9804,Southern Metropolitan,13240.0,73.0,2016,12,11,6
St Kilda,1,u,392000.0,hockingstuart,6.1,1.0,1.0,1.0,0.0,43.0,Port Phillip,-37.8599,144.9766,Southern Metropolitan,13240.0,16.0,2016,12,11,6
St Kilda,4,h,1900000.0,Wilson,6.1,4.0,2.0,2.0,507.0,202.0,Port Phillip,-37.8616,144.9807,Southern Metropolitan,13240.0,128.0,2016,12,11,6
St Kilda,2,u,570000.0,Pride,6.1,2.0,1.0,1.0,628.0,125.0,Port Phillip,-37.8681,144.9844,Southern Metropolitan,13240.0,58.0,2016,12,11,6
St Kilda,2,u,540000.0,McGrath,6.1,2.0,1.0,1.0,0.0,70.0,Port Phillip,-37.8653,144.9824,Southern Metropolitan,13240.0,15.0,2016,8,13,5
St Kilda,2,u,475000.0,McGrath,6.1,2.0,1.0,1.0,0.0,83.0,Port Phillip,-37.8604,144.9817,Southern Metropolitan,13240.0,48.0,2016,8,13,5
St Kilda,1,u,335000.0,Wilson,6.1,1.0,1.0,0.0,0.0,125.0,Port Phillip,-37.8682,144.9782,Southern Metropolitan,13240.0,5.0,2016,8,13,5
St Kilda,2,u,570000.0,Buxton,6.1,2.0,2.0,1.0,0.0,70.0,Port Phillip,-37.8709,144.9807,Southern Metropolitan,13240.0,18.0,2016,5,14,5
St Kilda,2,u,561000.0,hockingstuart,6.1,2.0,1.0,1.0,0.0,125.0,Port Phillip,-37.8653,144.9824,Southern Metropolitan,13240.0,48.0,2016,5,14,5
St Kilda,2,u,400000.0,Biggin,6.1,2.0,1.0,1.0,0.0,65.0,Port Phillip,-37.8619,144.976,Southern Metropolitan,13240.0,48.0,2016,5,14,5
St Kilda,2,h,1220000.0,Jellis,6.1,2.0,1.0,1.0,208.0,125.0,Port Phillip,-37.8659,144.9887,Southern Metropolitan,13240.0,48.0,2016,5,14,5
St Kilda,3,h,920000.0,Marshall,6.1,3.0,2.0,2.0,124.0,134.0,Port Phillip,-37.8656,144.9851,Southern Metropolitan,13240.0,18.0,2016,10,15,5
St Kilda,1,u,330000.0,hockingstuart,6.1,1.0,1.0,1.0,653.0,125.0,Port Phillip,-37.8642,144.9814,Southern Metropolitan,13240.0,48.0,2016,10,15,5
St Kilda,2,u,503500.0,Buxton,6.1,2.0,1.0,1.0,683.0,72.0,Port Phillip,-37.8594,144.9828,Southern Metropolitan,13240.0,78.0,2016,4,16,5
St Kilda,2,u,580000.0,McGrath,6.1,2.0,1.0,0.0,0.0,95.0,Port Phillip,-37.8617,144.9796,Southern Metropolitan,13240.0,88.0,2016,4,16,5
St Kilda,1,u,360000.0,McGrath,6.1,1.0,1.0,1.0,0.0,125.0,Port Phillip,-37.8627,144.9912,Southern Metropolitan,13240.0,48.0,2016,7,16,5
St Kilda,1,u,320000.0,LITTLE,6.1,1.0,2.0,1.0,0.0,125.0,Port Phillip,-37.8587,144.9797,Southern Metropolitan,13240.0,5.0,2016,7,16,5
St Kilda,3,t,1295000.0,Rodney,6.1,3.0,2.0,2.0,0.0,200.0,Port Phillip,-37.8584,144.9802,Southern Metropolitan,13240.0,18.0,2016,7,16,5
St Kilda,2,u,481000.0,Gary,6.1,2.0,1.0,1.0,0.0,61.0,Port Phillip,-37.8596,144.9889,Southern Metropolitan,13240.0,52.0,2016,7,16,5
St Kilda,3,h,1120000.0,hockingstuart,6.1,3.0,2.0,2.0,1039.0,133.0,Port Phillip,-37.8638,144.982,Southern Metropolitan,13240.0,12.0,2017,3,18,5
St Kilda,1,u,400000.0,Whiting,6.1,1.0,1.0,1.0,0.0,52.0,Port Phillip,-37.8676,144.9901,Southern Metropolitan,13240.0,6.0,2017,3,18,5
St Kilda,2,u,582000.0,Gary,6.1,2.0,1.0,0.0,0.0,125.0,Port Phillip,-37.8619,144.9771,Southern Metropolitan,13240.0,63.0,2017,3,18,5
St Kilda,1,u,1210000.0,Buxton,6.1,1.0,1.0,1.0,0.0,49.0,Port Phillip,-37.8716,144.9828,Southern Metropolitan,13240.0,48.0,2017,3,18,5
St Kilda,1,u,366000.0,hockingstuart,6.1,1.0,1.0,0.0,0.0,125.0,Port Phillip,-37.8706,144.9821,Southern Metropolitan,13240.0,48.0,2017,3,18,5
St Kilda,2,h,808000.0,Biggin,6.1,2.0,1.0,0.0,124.0,125.0,Port Phillip,-37.8562,144.9848,Southern Metropolitan,13240.0,110.0,2017,3,18,5
St Kilda,2,h,1316000.0,Gary,6.1,2.0,1.0,0.0,215.0,125.0,Port Phillip,-37.869,144.9826,Southern Metropolitan,13240.0,48.0,2017,3,18,5
St Kilda,2,u,640000.0,Gary,6.1,2.0,1.0,1.0,0.0,125.0,Port Phillip,-37.8635,144.9857,Southern Metropolitan,13240.0,48.0,2017,3,18,5
St Kilda,2,u,785000.0,McGrath,6.1,2.0,2.0,2.0,0.0,98.0,Port Phillip,-37.8647,144.9819,Southern Metropolitan,13240.0,12.0,2016,6,18,5
St Kilda,1,u,450000.0,Buxton,6.1,1.0,1.0,1.0,0.0,61.0,Port Phillip,-37.8731,144.9799,Southern Metropolitan,13240.0,9.0,2016,6,18,5
St Kilda,2,h,875000.0,hockingstuart,6.1,2.0,1.0,1.0,123.0,68.0,Port Phillip,-37.8641,144.9866,Southern Metropolitan,13240.0,118.0,2016,6,18,5
St Kilda,2,u,650000.0,Charlton,6.1,2.0,1.0,0.0,822.0,70.0,Port Phillip,-37.8585,144.9854,Southern Metropolitan,13240.0,88.0,2016,6,18,5
St Kilda,2,u,431000.0,McGrath,6.1,2.0,1.0,1.0,0.0,71.0,Port Phillip,-37.8665,144.9833,Southern Metropolitan,13240.0,78.0,2016,6,18,5
St Kilda,2,u,385000.0,Harrington,6.1,2.0,1.0,1.0,0.0,46.0,Port Phillip,-37.8648,144.9783,Southern Metropolitan,13240.0,48.0,2016,6,18,5
St Kilda,2,u,575000.0,Buxton,6.1,2.0,2.0,1.0,0.0,78.0,Port Phillip,-37.8562,144.9844,Southern Metropolitan,13240.0,5.0,2016,6,18,5
St Kilda,2,u,757500.0,Gary,6.1,2.0,1.0,1.0,0.0,125.0,Port Phillip,-37.865,144.9761,Southern Metropolitan,13240.0,48.0,2016,11,19,5
St Kilda,2,u,535000.0,McGrath,6.1,2.0,1.0,1.0,0.0,125.0,Port Phillip,-37.861,144.9891,Southern Metropolitan,13240.0,48.0,2016,11,19,5
St Kilda,2,u,610000.0,hockingstuart,6.1,2.0,1.0,1.0,0.0,125.0,Port Phillip,-37.8722,144.98,Southern Metropolitan,13240.0,48.0,2016,11,19,5
St Kilda,5,h,4400000.0,Marshall,6.1,5.0,4.0,4.0,657.0,312.0,Port Phillip,-37.8582,144.9913,Southern Metropolitan,13240.0,118.0,2016,11,19,5
St Kilda,2,u,610000.0,Whiting,6.1,2.0,1.0,1.0,1211.0,125.0,Port Phillip,-37.8644,144.9741,Southern Metropolitan,13240.0,48.0,2016,5,22,6
St Kilda,1,u,420000.0,Cayzer,6.1,1.0,1.0,1.0,0.0,125.0,Port Phillip,-37.8674,144.9839,Southern Metropolitan,13240.0,48.0,2016,5,22,6
St Kilda,2,h,1250000.0,Marshall,6.1,2.0,1.0,4.0,147.0,125.0,Port Phillip,-37.865,144.9804,Southern Metropolitan,13240.0,48.0,2016,8,22,0
St Kilda,1,u,360000.0,Gary,6.1,1.0,1.0,1.0,400.0,125.0,Port Phillip,-37.859,144.9792,Southern Metropolitan,13240.0,48.0,2016,8,22,0
St Kilda,2,u,450000.0,hockingstuart,6.1,2.0,1.0,1.0,841.0,125.0,Port Phillip,-37.8612,144.985,Southern Metropolitan,13240.0,12.0,2016,8,22,0
St Kilda,2,u,535000.0,Greg,6.1,2.0,1.0,1.0,0.0,70.0,Port Phillip,-37.8614,144.9793,Southern Metropolitan,13240.0,88.0,2016,4,23,5
St Kilda,2,h,1200500.0,hockingstuart,6.1,2.0,1.0,0.0,201.0,83.0,Port Phillip,-37.8654,144.9809,Southern Metropolitan,13240.0,103.0,2016,9,24,5
St Kilda,2,u,565000.0,Eview,6.1,2.0,2.0,1.0,0.0,76.0,Port Phillip,-37.8562,144.9844,Southern Metropolitan,13240.0,5.0,2016,9,24,5
St Kilda,1,u,452000.0,RT,6.1,1.0,1.0,1.0,0.0,125.0,Port Phillip,-37.8631,144.9749,Southern Metropolitan,13240.0,48.0,2017,2,25,5
St Kilda,2,u,520000.0,Whiting,6.1,2.0,1.0,1.0,1235.0,63.0,Port Phillip,-37.8645,144.9749,Southern Metropolitan,13240.0,38.0,2017,2,25,5
St Kilda,2,u,482300.0,Kay,6.1,2.0,1.0,0.0,0.0,125.0,Port Phillip,-37.8735,144.9798,Southern Metropolitan,13240.0,48.0,2017,2,25,5
St Kilda,2,u,902000.0,Marshall,6.1,2.0,1.0,0.0,0.0,108.0,Port Phillip,-37.8681,144.9894,Southern Metropolitan,13240.0,98.0,2017,2,25,5
St Kilda,3,u,1600000.0,Kay,6.1,3.0,2.0,2.0,0.0,3.0,Port Phillip,-37.8584,144.9802,Southern Metropolitan,13240.0,168.0,2017,2,25,5
St Kilda,2,h,1435000.0,Marshall,6.1,2.0,1.0,1.0,225.0,125.0,Port Phillip,-37.8625,144.9888,Southern Metropolitan,13240.0,48.0,2017,2,25,5
St Kilda,2,u,750000.0,Whiting,6.1,2.0,2.0,1.0,0.0,105.0,Port Phillip,-37.8686,144.9812,Southern Metropolitan,13240.0,9.0,2016,7,26,1
St Kilda,2,h,1365000.0,Whiting,6.1,2.0,1.0,1.0,361.0,123.0,Port Phillip,-37.8646,144.98,Southern Metropolitan,13240.0,108.0,2016,7,26,1
St Kilda,4,h,1950000.0,hockingstuart,6.1,4.0,2.0,2.0,436.0,211.0,Port Phillip,-37.8629,144.9887,Southern Metropolitan,13240.0,138.0,2016,7,26,1
St Kilda,2,u,470000.0,Jas,6.1,2.0,1.0,1.0,0.0,125.0,Port Phillip,-37.8562,144.9844,Southern Metropolitan,13240.0,48.0,2016,7,26,1
St Kilda,3,h,1678000.0,McGrath,6.1,3.0,2.0,2.0,361.0,171.0,Port Phillip,-37.8663,144.9882,Southern Metropolitan,13240.0,2.0,2016,6,27,0
St Kilda,2,u,400000.0,McGrath,6.1,2.0,1.0,1.0,797.0,67.0,Port Phillip,-37.8642,144.9793,Southern Metropolitan,13240.0,48.0,2016,6,27,0
St Kilda,2,u,500000.0,Whiting,6.1,2.0,2.0,2.0,0.0,104.0,Port Phillip,-37.859,144.9767,Southern Metropolitan,13240.0,18.0,2016,11,27,6
